year,fiscal_side,momentti_tunnusp,momentti_snimi,hallinnonala,actual_eur,has_structural_guardrail,structural_relation_types,source_rows,observed_months,data_as_of,is_complete_year,coverage_status
2019,expense,24.90.50.,Eräät valtionavut,Ulkoministeriön hallinnonala,136800,false,,10,12,2019-12-01,true,complete
2019,expense,24.90.51.,Hädänalaisten avustaminen,Ulkoministeriön hallinnonala,21111.36,false,,13,12,2019-12-01,true,complete
2019,expense,24.90.66.,Eräät jäsenmaksut ja rahoitusosuudet,Ulkoministeriön hallinnonala,74222112.05,false,,29,12,2019-12-01,true,complete
2019,expense,24.90.67.,Kansainvälisen ilmastosopimuksen alaisen yhteistyön menot,Ulkoministeriön hallinnonala,70000,false,,12,12,2019-12-01,true,complete
2019,expense,24.90.68.,"Itämeren, Barentsin ja arktisen alueen yhteistyö",Liikenne- ja viestintäministeriön hallinnonala,1671083.54,false,,693,12,2019-12-01,true,complete
2019,expense,24.90.95.,Kurssivaihtelut,Ulkoministeriön hallinnonala,-422650.78,false,,24,12,2019-12-01,true,complete
2019,expense,25.01.01.,Oikeusministeriön toimintamenot,Oikeusministeriön hallinnonala,21137859.76,false,,680,12,2019-12-01,true,complete
2019,expense,25.01.03.,Oikeusministeriön yhteydessä toimivien viranomaisten toimintamenot,Oikeusministeriön hallinnonala,8963697.61,false,,652,12,2019-12-01,true,complete
2019,expense,25.01.05.,Oikeusrekisterikeskuksen toimintamenot,Oikeusministeriön hallinnonala,8464623.05,false,,650,12,2019-12-01,true,complete
2019,expense,25.01.20.,Erityismenot,Oikeusministeriön hallinnonala,10316825.32,false,,350,12,2019-12-01,true,complete
2019,expense,25.01.21.,Oikeusministeriön hallinnonalan tuottavuusmääräraha,Oikeusministeriön hallinnonala,281341.25,false,,98,12,2019-12-01,true,complete
2019,expense,25.01.22.,Toimisto- ja viestintäjärjestelmien valtavirtaistaminen,Oikeusministeriön hallinnonala,2091360.94,false,,4,12,2019-12-01,true,complete
2019,expense,25.01.29.,Oikeusministeriön hallinnonalan arvonlisäveromenot,Oikeusministeriön hallinnonala,46283503.65,false,,114,12,2019-12-01,true,complete
2019,expense,25.01.50.,Avustukset,Oikeusministeriön hallinnonala,5056429.15,false,,20,12,2019-12-01,true,complete
2019,expense,25.01.51.,Eräät valtion maksamat korvaukset,Valtiovarainministeriön hallinnonala,16134449.4,false,,99,12,2019-12-01,true,complete
2019,expense,25.10.01.,Korkeimman oikeuden toimintamenot,Oikeusministeriön hallinnonala,8068242.7,false,,508,12,2019-12-01,true,complete
2019,expense,25.10.02.,Korkeimman hallinto-oikeuden toimintamenot,Oikeusministeriön hallinnonala,11200734.23,false,,551,12,2019-12-01,true,complete
2019,expense,25.10.03.,Muiden tuomioistuinten toimintamenot,Oikeusministeriön hallinnonala,244833072.67,false,,1037,12,2019-12-01,true,complete
2019,expense,25.10.04.,Oikeusapu- ja edunvalvontapiirien ja kuluttajariitalautakunnan toimintamenot,Oikeusministeriön hallinnonala,73655965.59,false,,822,12,2019-12-01,true,complete
2019,expense,25.10.50.,Yksityisille oikeusavustajille maksettavat korvaukset,Oikeusministeriön hallinnonala,71399278.58,false,,118,12,2019-12-01,true,complete
2019,expense,25.20.01.,Ulosottolaitoksen ja konkurssivalvonnan toimintamenot,Oikeusministeriön hallinnonala,98588750.95,false,,827,12,2019-12-01,true,complete
2019,expense,25.30.01.,Syyttäjälaitoksen toimintamenot,Oikeusministeriön hallinnonala,46427292.74,false,,709,12,2019-12-01,true,complete
2019,expense,25.40.01.,Rikosseuraamuslaitoksen toimintamenot,Oikeusministeriön hallinnonala,209764182.63,false,,1469,12,2019-12-01,true,complete
2019,expense,25.40.74.,Avolaitostyöt,Oikeusministeriön hallinnonala,4737406.06,false,,560,12,2019-12-01,true,complete
2019,expense,25.50.20.,Vaalimenot,Oikeusministeriön hallinnonala,34693245.7,false,,538,12,2019-12-01,true,complete
2019,expense,26.01.01.,Sisäministeriön toimintamenot,Sisäministeriön hallinnonala,14446850.86,false,,710,12,2019-12-01,true,complete
2019,expense,26.01.04.,Siviilikriisinhallinnan kotimaan valmiudet,Sisäministeriön hallinnonala,1423024.75,false,,415,12,2019-12-01,true,complete
2019,expense,26.01.20.,Tietohallinnon yhteiset menot,Sisäministeriön hallinnonala,5227594.44,false,,78,12,2019-12-01,true,complete
2019,expense,26.01.24.,EU:n osuus sisäisen turvallisuuden ja maahanmuuton hallintaan,Sisäministeriön hallinnonala,42684833.25,false,,331,12,2019-12-01,true,complete
2019,expense,26.01.25.,Öljy- ja kemikaalivahinkojen torjunta,Sisäministeriön hallinnonala,4963984.7,false,,78,12,2019-12-01,true,complete
2019,expense,26.01.29.,Sisäministeriön hallinnonalan arvonlisäveromenot,Sisäministeriön hallinnonala,98441150.16,false,,149,12,2019-12-01,true,complete
2019,expense,26.01.50.,Eräät avustukset,Sisäministeriön hallinnonala,229615,false,,15,12,2019-12-01,true,complete
2019,expense,26.01.66.,Kansainvälisten järjestöjen jäsenmaksut ja maksuosuudet ulkomaille,Sisäministeriön hallinnonala,806299.92,false,,7,12,2019-12-01,true,complete
2019,expense,26.10.01.,Poliisitoimen toimintamenot,Sisäministeriön hallinnonala,704401989,false,,2313,12,2019-12-01,true,complete
2019,expense,26.10.02.,Suojelupoliisin toimintamenot,Sisäministeriön hallinnonala,36077209.38,false,,909,12,2019-12-01,true,complete
2019,expense,26.10.20.,Maasta poistamis- ja noutokuljetuksista aiheutuvat menot,Sisäministeriön hallinnonala,3598413.06,false,,354,12,2019-12-01,true,complete
2019,expense,26.10.21.,KEJO-hankkeen yhteiset menot,Sisäministeriön hallinnonala,2924576.69,false,,198,12,2019-12-01,true,complete
2019,expense,26.20.01.,Rajavartiolaitoksen toimintamenot,Sisäministeriön hallinnonala,217170528.56,false,,1831,12,2019-12-01,true,complete
2019,expense,26.20.70.,Ilma- ja vartioalusten hankinta,Sisäministeriön hallinnonala,15111463.15,false,,42,12,2019-12-01,true,complete
2019,expense,26.30.01.,Pelastustoimen toimintamenot,Sisäministeriön hallinnonala,16828375.35,false,,1855,12,2019-12-01,true,complete
2019,expense,26.30.02.,Hätäkeskuslaitoksen toimintamenot,Sisäministeriön hallinnonala,57924126.21,false,,900,12,2019-12-01,true,complete
2019,expense,26.30.20.,Erityismenot,Sisäministeriön hallinnonala,1663504.48,false,,299,12,2019-12-01,true,complete
2019,expense,26.40.01.,Maahanmuuttoviraston ja valtion vastaanottokeskusten toimintamenot,Sisäministeriön hallinnonala,60090609.3,false,,2738,12,2019-12-01,true,complete
2019,expense,26.40.21.,Pakolaisten ja turvapaikanhakijoiden vastaanotto,Sisäministeriön hallinnonala,98722116.92,false,,496,12,2019-12-01,true,complete
2019,expense,26.40.22.,Vapaaehtoinen paluu,Sisäministeriön hallinnonala,3499531.11,false,,76,12,2019-12-01,true,complete
2019,expense,26.40.63.,Vastaanottotoiminnan asiakkaille maksettavat tuet,Sisäministeriön hallinnonala,22246212,false,,47,12,2019-12-01,true,complete
2019,expense,27.01.01.,Puolustusministeriön toimintamenot,Puolustusministeriön hallinnonala,13381531.68,false,,910,12,2019-12-01,true,complete
2019,expense,27.01.21.,Puolustusministeriön hallinnonalan tuottavuusmääräraha,Puolustusministeriön hallinnonala,2541455.72,false,,194,12,2019-12-01,true,complete
2019,expense,27.01.29.,Puolustusministeriön hallinnonalan arvonlisäveromenot,Puolustusministeriön hallinnonala,277617267.21,false,,87,12,2019-12-01,true,complete
2019,expense,27.10.01.,Puolustusvoimien toimintamenot,Puolustusministeriön hallinnonala,1779984176.18,false,,2529,12,2019-12-01,true,complete
2019,expense,27.10.18.,Puolustusmateriaalihankinnat,Puolustusministeriön hallinnonala,518745621.11,false,,1172,12,2019-12-01,true,complete
2019,expense,27.10.19.,Hawk Mk 51 -koneiden modifiointi,Puolustusministeriön hallinnonala,2335434.21,false,,11,12,2019-12-01,true,complete
2019,expense,27.10.50.,Maanpuolustusjärjestöjen toiminnan tukeminen,Puolustusministeriön hallinnonala,2152000,false,,4,12,2019-12-01,true,complete
2019,expense,27.30.20.,Sotilaallisen kriisinhallinnan kalusto- ja hallintomenot,Puolustusministeriön hallinnonala,37012056.08,false,,3364,12,2019-12-01,true,complete
2019,expense,27.30.95.,Kurssivaihtelut,Puolustusministeriön hallinnonala,4722.53,false,,2,12,2019-12-01,true,complete
2019,expense,28.01.01.,Valtiovarainministeriön toimintamenot,Valtiovarainministeriön hallinnonala,30504263.21,false,,653,12,2019-12-01,true,complete
2019,expense,28.01.20.,Valtion kiinteistöstrategian toteuttaminen ja hallinnonalan omistajaohjaus,Valtiovarainministeriön hallinnonala,216364.25,false,,17,12,2019-12-01,true,complete
2019,expense,28.01.21.,Valtiovarainministeriön hallinnonalan tuottavuusmääräraha,Valtiovarainministeriön hallinnonala,0,false,,3,12,2019-12-01,true,complete
2019,expense,28.01.29.,Valtiovarainministeriön hallinnonalan arvonlisäveromenot,Maa- ja metsätalousministeriön hallinnonala,120150251.81,false,,278,12,2019-12-01,true,complete
2019,expense,28.01.69.,Suomen Pankin eräiden sijoitustuottojen siirto Kreikan valtiolle,Valtiovarainministeriön hallinnonala,16080000,false,,2,12,2019-12-01,true,complete
2019,expense,28.10.01.,Verohallinnon toimintamenot,Valtiovarainministeriön hallinnonala,375292668,false,,1441,12,2019-12-01,true,complete
2019,expense,28.10.02.,Tullin toimintamenot,Valtiovarainministeriön hallinnonala,154153326.94,false,,1294,12,2019-12-01,true,complete
2019,expense,28.10.03.,Kansallisen tulorekisterin toimintamenot,Valtiovarainministeriön hallinnonala,5034539.85,false,,321,12,2019-12-01,true,complete
2019,expense,28.10.63.,Takaisin maksetut verot,Valtiovarainministeriön hallinnonala,20777605.17,false,,32,12,2019-12-01,true,complete
2019,expense,28.10.95.,Verotukseen liittyvät korkomenot,Valtiovarainministeriön hallinnonala,12787041.16,false,,26,12,2019-12-01,true,complete
2019,expense,28.10.97.,Autoveron vientipalautus,Valtiovarainministeriön hallinnonala,4699487.84,false,,13,12,2019-12-01,true,complete
2019,expense,28.20.01.,Valtiokonttorin toimintamenot,Valtiovarainministeriön hallinnonala,23447101.33,false,,821,12,2019-12-01,true,complete
2019,expense,28.20.02.,Keskitettyjen valuuttatilien kurssierot,Valtiovarainministeriön hallinnonala,466599.9,false,,2,12,2019-12-01,true,complete
2019,expense,28.20.07.,Valtion talous- ja henkilöstöhallinnon palvelukeskuksen toimintamenot,Valtiovarainministeriön hallinnonala,1776920.64,false,,722,12,2019-12-01,true,complete
2019,expense,28.20.09.,Valtion tieto- ja viestintätekniikkakeskuksen toimintamenot,Valtiovarainministeriön hallinnonala,8206178.32,false,,981,12,2019-12-01,true,complete
2019,expense,28.20.10.,Valtion tieto- ja viestintätekniikkakeskuksen investointimenot,Valtiovarainministeriön hallinnonala,12869416.25,false,,81,12,2019-12-01,true,complete
2019,expense,28.30.01.,Tilastokeskuksen toimintamenot,Valtiovarainministeriön hallinnonala,45964780.31,false,,1170,12,2019-12-01,true,complete
2019,expense,28.30.02.,Valtion taloudellisen tutkimuskeskuksen toimintamenot,Valtiovarainministeriön hallinnonala,3863886.52,false,,712,12,2019-12-01,true,complete
2019,expense,28.30.03.,Väestörekisterikeskuksen toimintamenot,Valtiovarainministeriön hallinnonala,30431379.26,false,,993,12,2019-12-01,true,complete
2019,expense,28.30.04.,Sähköinen tunnistautuminen,Valtiovarainministeriön hallinnonala,5085049.22,false,,15,12,2019-12-01,true,complete
2019,expense,28.40.01.,Aluehallintoviraston toimintamenot,Valtiovarainministeriön hallinnonala,50761247.68,false,,1725,12,2019-12-01,true,complete
2019,expense,28.40.02.,Maistraattien toimintamenot,Valtiovarainministeriön hallinnonala,25191828.72,false,,1090,12,2019-12-01,true,complete
2019,expense,28.40.03.,Alue- ja paikallishallinnon tukitoimet,Valtiovarainministeriön hallinnonala,523049.71,false,,74,12,2019-12-01,true,complete
2019,expense,28.50.15.,Eläkkeet,Valtiovarainministeriön hallinnonala,4347144396.29,false,,38,12,2019-12-01,true,complete
2019,expense,28.50.16.,Ylimääräiset eläkkeet,Valtiovarainministeriön hallinnonala,1197424.24,false,,13,12,2019-12-01,true,complete
2019,expense,28.50.17.,Muut eläkemenot,Valtiovarainministeriön hallinnonala,940460.54,false,,32,12,2019-12-01,true,complete
2019,expense,28.50.50.,Vahingonkorvaukset,Valtiovarainministeriön hallinnonala,32557334.74,false,,367,12,2019-12-01,true,complete
2019,expense,28.50.63.,Muiden eläkelaitosten vastattavaksi kuuluvat eläkemenot,Valtiovarainministeriön hallinnonala,214621080.23,false,,13,12,2019-12-01,true,complete
2019,expense,28.50.95.,Muiden eläkelaitosten valtion puolesta maksamien eläkemenojen ja valtiolle maksamien ennakoiden korkomenot,Valtiovarainministeriön hallinnonala,17052922.13,false,,2,12,2019-12-01,true,complete
2019,expense,28.60.02.,Erikseen budjetoidut palkkamenot,Valtiovarainministeriön hallinnonala,11605.99,false,,37,12,2019-12-01,true,complete
2019,expense,28.60.10.,Työturvallisuuden edistäminen,Valtiovarainministeriön hallinnonala,842502.81,false,,45,12,2019-12-01,true,complete
2019,expense,28.60.12.,Osaamisen kehittäminen,Liikenne- ja viestintäministeriön hallinnonala,14535715.02,false,,131,12,2019-12-01,true,complete
2019,expense,28.70.01.,Julkisen hallinnon ICT:n ohjaus ja kehittäminen,Oikeusministeriön hallinnonala,3319799.02,false,,315,12,2019-12-01,true,complete
2019,expense,28.70.02.,"Valtion talous-, henkilöstö- ja toimitilahallinnon tietojärjestelmät",Puolustusministeriön hallinnonala,11178084.22,false,,313,12,2019-12-01,true,complete
2019,expense,28.70.03.,Kansallisen tietoalan ohjaus ja kehittäminen,Valtiovarainministeriön hallinnonala,17747999.34,false,,166,12,2019-12-01,true,complete
2019,expense,28.70.05.,Maakunta- ja sosiaali- ja terveydenhuollon uudistuksen valmistelun ja toimeenpanon tuki ja ohjaus,Maa- ja metsätalousministeriön hallinnonala,21451993.61,false,,710,12,2019-12-01,true,complete
2019,expense,28.70.20.,Tuottavuuden edistäminen,Valtiovarainministeriön hallinnonala,49730000,false,,7,12,2019-12-01,true,complete
2019,expense,28.70.21.,Kansallisen tulorekisterin toteutus,Valtiovarainministeriön hallinnonala,14446018.15,false,,370,12,2019-12-01,true,complete
2019,expense,28.70.22.,Hallinnon palveluiden digitalisoinnin tuki,Maa- ja metsätalousministeriön hallinnonala,1575670.36,false,,182,12,2019-12-01,true,complete
2019,expense,28.70.40.,Turvallisuusviranomaisten viestintäverkot,Valtiovarainministeriön hallinnonala,4050000,false,,6,12,2019-12-01,true,complete
2019,expense,28.80.30.,Ahvenanmaan tasoitusmaksu,Valtiovarainministeriön hallinnonala,224110990.36,false,,17,12,2019-12-01,true,complete
2019,expense,28.80.31.,Verohyvitys Ahvenanmaan maakunnalle,Valtiovarainministeriön hallinnonala,11745093,false,,3,12,2019-12-01,true,complete
2019,expense,28.80.33.,Arpajaisveron tuoton palauttaminen Ahvenanmaan maakunnalle,Valtiovarainministeriön hallinnonala,12583017.6,false,,3,12,2019-12-01,true,complete
2019,expense,28.90.20.,Julkisen sektorin yhteisen tietohallinnon ja tiedon hallinnan kehittäminen,Valtiovarainministeriön hallinnonala,3059599.72,false,,250,12,2019-12-01,true,complete
2019,expense,28.90.22.,Hallinto- ja palvelurakenteiden kehittäminen ja tukeminen,Valtiovarainministeriön hallinnonala,194802.01,false,,46,12,2019-12-01,true,complete
2019,expense,28.90.30.,Valtionosuus kunnille peruspalvelujen järjestämiseen,Valtiovarainministeriön hallinnonala,8013552591,false,,59,12,2019-12-01,true,complete
2019,expense,28.90.31.,Kuntien yhdistymisen taloudellinen tuki,Valtiovarainministeriön hallinnonala,3627093,false,,6,12,2019-12-01,true,complete
2019,expense,28.90.32.,Valtionavustus kuntien kannustinjärjestelmiin,Valtiovarainministeriön hallinnonala,0,false,,3,12,2019-12-01,true,complete
2019,expense,28.92.03.,Rahoitusvakausviraston toimintamenot,Valtiovarainministeriön hallinnonala,3120979.65,false,,379,12,2019-12-01,true,complete
2019,expense,28.92.20.,Euroopan unionin osallistuminen matkamenojen korvauksiin,Valtiovarainministeriön hallinnonala,2660375.53,false,,12,12,2019-12-01,true,complete
2019,expense,28.92.40.,Isäntämaakorvaus Pohjoismaiden Investointipankille,Valtiovarainministeriön hallinnonala,12311595.5,false,,2,12,2019-12-01,true,complete
2019,expense,28.92.60.,Siirto rahoitusvakausrahastoon,Valtiovarainministeriön hallinnonala,3487733.32,false,,2,12,2019-12-01,true,complete
2019,expense,28.92.67.,Kansainvälisille rahoituslaitoksille annettujen sitoumusten lunastaminen,Valtiovarainministeriön hallinnonala,0,false,,1,12,2019-12-01,true,complete
2019,expense,28.92.69.,Maksut Euroopan unionille,Valtiovarainministeriön hallinnonala,1939002656.37,false,,56,12,2019-12-01,true,complete
2019,expense,28.92.87.,Suomen osuus Aasian infrastruktuuri-investointipankin peruspääomasta,Valtiovarainministeriön hallinnonala,10897622.18,false,,2,12,2019-12-01,true,complete
2019,expense,28.99.95.,Satunnaiset säädösperusteiset menot,,0,false,,1,12,2019-12-01,true,complete
2019,expense,28.99.96.,Ennakoimattomat menot,Ulkoministeriön hallinnonala,5098725.66,false,,12,12,2019-12-01,true,complete
2019,expense,28.99.97.,Valtion saatavien turvaaminen,Valtiovarainministeriön hallinnonala,92555.51,false,,17,12,2019-12-01,true,complete
2019,expense,28.99.98.,Kassasijoitusten riskienhallinta,Valtiovarainministeriön hallinnonala,11072233.57,false,,14,12,2019-12-01,true,complete
2019,expense,29.01.01.,Opetus- ja kulttuuriministeriön toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,18698638.73,false,,796,12,2019-12-01,true,complete
2019,expense,29.01.02.,Opetushallituksen toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,68427980.92,false,,2280,12,2019-12-01,true,complete
2019,expense,29.01.03.,Kansainvälisen liikkuvuuden ja yhteistyön keskuksen CIMOn toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,9860340.06,false,,1119,12,2019-12-01,true,complete
2019,expense,29.01.21.,Kansainvälinen yhteistyö,Opetus- ja kulttuuriministeriön hallinnonala,2656628.24,false,,435,12,2019-12-01,true,complete
2019,expense,29.01.22.,Eräät käyttöoikeuskorvaukset,Opetus- ja kulttuuriministeriön hallinnonala,22762.14,false,,2,12,2019-12-01,true,complete
2019,expense,29.01.29.,Opetus- ja kulttuuriministeriön hallinnonalan arvonlisäveromenot,Opetus- ja kulttuuriministeriön hallinnonala,29454424.06,false,,118,12,2019-12-01,true,complete
2019,expense,29.01.50.,Eräät avustukset,Opetus- ja kulttuuriministeriön hallinnonala,1426000,false,,15,12,2019-12-01,true,complete
2019,expense,29.01.51.,Avustukset kirkolliseen ja uskonnolliseen toimintaan,Opetus- ja kulttuuriministeriön hallinnonala,3598000,false,,14,12,2019-12-01,true,complete
2019,expense,29.01.52.,Valtion rahoitus evankelis-luterilaisen kirkon yhteiskunnall,Opetus- ja kulttuuriministeriön hallinnonala,114000000,false,,2,12,2019-12-01,true,complete
