series_id,year,period,value,unit,period_basis,source_id,source_url,source_table_title
gdp_price_index_2015_100,2003,2003,80.6,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2004,2004,81.1,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2005,2005,81.9,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2006,2006,82.6,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2007,2007,84.9,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2008,2008,87.5,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2009,2009,89.0,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2010,2010,89.4,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2011,2011,91.7,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2012,2012,94.4,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2013,2013,96.8,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2014,2014,98.4,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2015,2015,100.0,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2016,2016,100.1,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2017,2017,100.9,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2018,2018,102.9,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2019,2019,104.4,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2020,2020,106.1,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2021,2021,108.8,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2022,2022,115.5,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2023,2023,120.0,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2024,2024,120.3,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_price_index_2015_100,2025,2025,121.8,INDEX_2015_100,calendar_year_price_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,1998,1998,5.5,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,1999,1999,4.4,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2000,2000,5.8,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2001,2001,2.6,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2002,2002,1.7,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2003,2003,2.0,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2004,2004,4.0,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2005,2005,2.8,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2006,2006,4.0,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2007,2007,5.3,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2008,2008,0.8,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2009,2009,-8.1,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2010,2010,3.2,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2011,2011,2.4,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2012,2012,-1.5,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2013,2013,-1.0,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2014,2014,-0.5,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2015,2015,0.5,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2016,2016,2.6,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2017,2017,3.3,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2018,2018,1.2,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2019,2019,1.3,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2020,2020,-2.5,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2021,2021,2.7,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2022,2022,0.8,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2023,2023,-1.3,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2024,2024,0.9,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_change_pct,2025,2025,0.8,PERCENT,calendar_year_volume_change,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,1998,1998,76.1,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,1999,1999,79.5,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2000,2000,84.1,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2001,2001,86.3,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2002,2002,87.7,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2003,2003,89.5,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2004,2004,93.1,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2005,2005,95.7,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2006,2006,99.5,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2007,2007,104.8,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2008,2008,105.6,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2009,2009,97.1,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2010,2010,100.2,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2011,2011,102.6,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2012,2012,101.0,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2013,2013,100.0,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2014,2014,99.5,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2015,2015,100.0,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2016,2016,102.6,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2017,2017,106.0,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2018,2018,107.2,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2019,2019,108.7,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2020,2020,106.0,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2021,2021,108.8,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2022,2022,109.6,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2023,2023,108.2,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2024,2024,109.2,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
gdp_volume_index_2015_100,2025,2025,110.1,INDEX_2015_100,calendar_year_volume_index,statfin_national_accounts_15a9,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,"ANA Bruttokansantuote ja -tulo sekä tarjonta ja kysyntä, vuosittain muuttujina Taloustoimi, Vuosi ja Tiedot"
population_midyear_persons,1998,1998,5153497.5,PERSON,calendar_year_midyear_population,statfin_population_midyear_11s1,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/vaerak/11s1.px,"Keskiväkiluku muuttujina Alue, Vuosi, Sukupuoli, Ikä ja Tiedot"
population_midyear_persons,1999,1999,5165474.0,PERSON,calendar_year_midyear_population,statfin_population_midyear_11s1,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/vaerak/11s1.px,"Keskiväkiluku muuttujina Alue, Vuosi, Sukupuoli, Ikä ja Tiedot"
population_midyear_persons,2000,2000,5176208.5,PERSON,calendar_year_midyear_population,statfin_population_midyear_11s1,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/vaerak/11s1.px,"Keskiväkiluku muuttujina Alue, Vuosi, Sukupuoli, Ikä ja Tiedot"
population_midyear_persons,2001,2001,5188008.0,PERSON,calendar_year_midyear_population,statfin_population_midyear_11s1,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/vaerak/11s1.px,"Keskiväkiluku muuttujina Alue, Vuosi, Sukupuoli, Ikä ja Tiedot"
population_midyear_persons,2002,2002,5200598.0,PERSON,calendar_year_midyear_population,statfin_population_midyear_11s1,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/vaerak/11s1.px,"Keskiväkiluku muuttujina Alue, Vuosi, Sukupuoli, Ikä ja Tiedot"
population_midyear_persons,2003,2003,5213013.5,PERSON,calendar_year_midyear_population,statfin_population_midyear_11s1,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/vaerak/11s1.px,"Keskiväkiluku muuttujina Alue, Vuosi, Sukupuoli, Ikä ja Tiedot"
